Province/State;Country/Region;Lat;Long;Date;Confirmed;Recovered;Deaths
Hainan;Mainland China;19.1959;109.7453;12.02.2020;157;27;4
Hainan;Mainland China;19.1959;109.7453;13.02.2020;157;30;4
Hainan;Mainland China;19.1959;109.7453;14.02.2020;159;43;4
Hainan;Mainland China;19.1959;109.7453;15.02.2020;162;39;4
Hainan;Mainland China;19.1959;109.7453;16.02.2020;162;52;4
Hainan;Mainland China;19.1959;109.7453;17.02.2020;163;59;4
Hainan;Mainland China;19.1959;109.7453;18.02.2020;163;79;4
Hainan;Mainland China;19.1959;109.7453;19.02.2020;168;84;4
Hainan;Mainland China;19.1959;109.7453;20.02.2020;168;86;4
Hainan;Mainland China;19.1959;109.7453;21.02.2020;168;95;4
Hainan;Mainland China;19.1959;109.7453;22.02.2020;168;104;4
Hainan;Mainland China;19.1959;109.7453;23.02.2020;168;106;5
Hainan;Mainland China;19.1959;109.7453;24.02.2020;168;116;5
Hainan;Mainland China;19.1959;109.7453;25.02.2020;168;124;5
Hainan;Mainland China;19.1959;109.7453;26.02.2020;168;129;5
Hainan;Mainland China;19.1959;109.7453;27.02.2020;168;131;5
Hainan;Mainland China;19.1959;109.7453;28.02.2020;168;133;5
Hainan;Mainland China;19.1959;109.7453;29.02.2020;168;148;5
Hainan;Mainland China;19.1959;109.7453;01.03.2020;168;149;5
Hainan;Mainland China;19.1959;109.7453;02.03.2020;168;151;5
Hainan;Mainland China;19.1959;109.7453;03.03.2020;168;155;5
Hainan;Mainland China;19.1959;109.7453;04.03.2020;168;158;5
Hainan;Mainland China;19.1959;109.7453;05.03.2020;168;158;6
Hainan;Mainland China;19.1959;109.7453;06.03.2020;168;158;6
Hainan;Mainland China;19.1959;109.7453;07.03.2020;168;158;6
Hainan;Mainland China;19.1959;109.7453;08.03.2020;168;159;6
Hainan;Mainland China;19.1959;109.7453;09.03.2020;168;159;6
Hebei;Mainland China;38.0428;114.5149;22.01.2020;1;0;0
Hebei;Mainland China;38.0428;114.5149;23.01.2020;1;0;1
Hebei;Mainland China;38.0428;114.5149;24.01.2020;2;0;1
Hebei;Mainland China;38.0428;114.5149;25.01.2020;8;0;1
Hebei;Mainland China;38.0428;114.5149;26.01.2020;13;0;1
Hebei;Mainland China;38.0428;114.5149;27.01.2020;18;0;1
Hebei;Mainland China;38.0428;114.5149;28.01.2020;33;0;1
Hebei;Mainland China;38.0428;114.5149;29.01.2020;48;0;1
Hebei;Mainland China;38.0428;114.5149;30.01.2020;65;0;1
Hebei;Mainland China;38.0428;114.5149;31.01.2020;82;0;1
Hebei;Mainland China;38.0428;114.5149;01.02.2020;96;0;1
Hebei;Mainland China;38.0428;114.5149;02.02.2020;104;3;1
Hebei;Mainland China;38.0428;114.5149;03.02.2020;113;3;1
Hebei;Mainland China;38.0428;114.5149;04.02.2020;126;4;1
Hebei;Mainland China;38.0428;114.5149;05.02.2020;135;6;1
Hebei;Mainland China;38.0428;114.5149;06.02.2020;157;13;1
Hebei;Mainland China;38.0428;114.5149;07.02.2020;172;22;1
Hebei;Mainland China;38.0428;114.5149;08.02.2020;195;30;1
Hebei;Mainland China;38.0428;114.5149;09.02.2020;206;34;2
Hebei;Mainland China;38.0428;114.5149;10.02.2020;218;41;2
Hebei;Mainland China;38.0428;114.5149;11.02.2020;239;48;2
Hebei;Mainland China;38.0428;114.5149;12.02.2020;251;54;2
Hebei;Mainland China;38.0428;114.5149;13.02.2020;265;68;3
Hebei;Mainland China;38.0428;114.5149;14.02.2020;283;87;3
Hebei;Mainland China;38.0428;114.5149;15.02.2020;291;101;3
Hebei;Mainland China;38.0428;114.5149;16.02.2020;300;105;3
Hebei;Mainland China;38.0428;114.5149;17.02.2020;301;122;3
Hebei;Mainland China;38.0428;114.5149;18.02.2020;306;136;4
Hebei;Mainland China;38.0428;114.5149;19.02.2020;306;152;4
Hebei;Mainland China;38.0428;114.5149;20.02.2020;307;169;5
Hebei;Mainland China;38.0428;114.5149;21.02.2020;308;184;5
Hebei;Mainland China;38.0428;114.5149;22.02.2020;309;203;6
Hebei;Mainland China;38.0428;114.5149;23.02.2020;311;219;6
Hebei;Mainland China;38.0428;114.5149;24.02.2020;311;234;6
Hebei;Mainland China;38.0428;114.5149;25.02.2020;311;248;6
Hebei;Mainland China;38.0428;114.5149;26.02.2020;312;261;6
Hebei;Mainland China;38.0428;114.5149;27.02.2020;317;274;6
Hebei;Mainland China;38.0428;114.5149;28.02.2020;318;277;6
Hebei;Mainland China;38.0428;114.5149;29.02.2020;318;282;6
Hebei;Mainland China;38.0428;114.5149;01.03.2020;318;294;6
Hebei;Mainland China;38.0428;114.5149;02.03.2020;318;296;6
Hebei;Mainland China;38.0428;114.5149;03.03.2020;318;300;6
Hebei;Mainland China;38.0428;114.5149;04.03.2020;318;301;6
Hebei;Mainland China;38.0428;114.5149;05.03.2020;318;304;6
Hebei;Mainland China;38.0428;114.5149;06.03.2020;318;305;6
Hebei;Mainland China;38.0428;114.5149;07.03.2020;318;307;6
Hebei;Mainland China;38.0428;114.5149;08.03.2020;318;307;6
Hebei;Mainland China;38.0428;114.5149;09.03.2020;318;307;6
Heilongjiang;Mainland China;47.862;127.7615;22.01.2020;0;0;0
Heilongjiang;Mainland China;47.862;127.7615;23.01.2020;2;0;0
Heilongjiang;Mainland China;47.862;127.7615;24.01.2020;4;0;1
Heilongjiang;Mainland China;47.862;127.7615;25.01.2020;9;0;1
Heilongjiang;Mainland China;47.862;127.7615;26.01.2020;15;0;1
Heilongjiang;Mainland China;47.862;127.7615;27.01.2020;21;0;1
Heilongjiang;Mainland China;47.862;127.7615;28.01.2020;33;0;1
Heilongjiang;Mainland China;47.862;127.7615;29.01.2020;38;0;1
Heilongjiang;Mainland China;47.862;127.7615;30.01.2020;44;0;2
Heilongjiang;Mainland China;47.862;127.7615;31.01.2020;59;0;2
Heilongjiang;Mainland China;47.862;127.7615;01.02.2020;80;2;2
Heilongjiang;Mainland China;47.862;127.7615;02.02.2020;95;2;2
Heilongjiang;Mainland China;47.862;127.7615;03.02.2020;121;2;2
Heilongjiang;Mainland China;47.862;127.7615;04.02.2020;155;4;2
Heilongjiang;Mainland China;47.862;127.7615;05.02.2020;190;7;2
Heilongjiang;Mainland China;47.862;127.7615;06.02.2020;227;8;3
Heilongjiang;Mainland China;47.862;127.7615;07.02.2020;277;12;3
Heilongjiang;Mainland China;47.862;127.7615;08.02.2020;295;13;5
Heilongjiang;Mainland China;47.862;127.7615;09.02.2020;307;14;6
Heilongjiang;Mainland China;47.862;127.7615;10.02.2020;331;30;7
Heilongjiang;Mainland China;47.862;127.7615;11.02.2020;360;28;8
Heilongjiang;Mainland China;47.862;127.7615;12.02.2020;378;31;8
Heilongjiang;Mainland China;47.862;127.7615;13.02.2020;395;33;9
Heilongjiang;Mainland China;47.862;127.7615;14.02.2020;419;47;11
Heilongjiang;Mainland China;47.862;127.7615;15.02.2020;425;68;11
Heilongjiang;Mainland China;47.862;127.7615;16.02.2020;445;79;11
Heilongjiang;Mainland China;47.862;127.7615;17.02.2020;457;85;11
Heilongjiang;Mainland China;47.862;127.7615;18.02.2020;464;111;11
Heilongjiang;Mainland China;47.862;127.7615;19.02.2020;470;120;12
Heilongjiang;Mainland China;47.862;127.7615;20.02.2020;476;136;12
Heilongjiang;Mainland China;47.862;127.7615;21.02.2020;479;175;12
Heilongjiang;Mainland China;47.862;127.7615;22.02.2020;479;204;12
Heilongjiang;Mainland China;47.862;127.7615;23.02.2020;480;222;12
Heilongjiang;Mainland China;47.862;127.7615;24.02.2020;480;227;12
Heilongjiang;Mainland China;47.862;127.7615;25.02.2020;480;243;12
Heilongjiang;Mainland China;47.862;127.7615;26.02.2020;480;249;12
Heilongjiang;Mainland China;47.862;127.7615;27.02.2020;480;270;13
Heilongjiang;Mainland China;47.862;127.7615;28.02.2020;480;283;13
Heilongjiang;Mainland China;47.862;127.7615;29.02.2020;480;301;13
Heilongjiang;Mainland China;47.862;127.7615;01.03.2020;480;342;13
Heilongjiang;Mainland China;47.862;127.7615;02.03.2020;480;356;13
Heilongjiang;Mainland China;47.862;127.7615;03.03.2020;480;366;13
Heilongjiang;Mainland China;47.862;127.7615;04.03.2020;480;373;13
Heilongjiang;Mainland China;47.862;127.7615;05.03.2020;481;379;13
Heilongjiang;Mainland China;47.862;127.7615;06.03.2020;481;396;13
Heilongjiang;Mainland China;47.862;127.7615;07.03.2020;481;403;13
Heilongjiang;Mainland China;47.862;127.7615;08.03.2020;481;412;13
Heilongjiang;Mainland China;47.862;127.7615;09.03.2020;481;430;13
Henan;Mainland China;33.88202;113.614;22.01.2020;5;0;0
Henan;Mainland China;33.88202;113.614;23.01.2020;5;0;0
Henan;Mainland China;33.88202;113.614;24.01.2020;9;0;0
Henan;Mainland China;33.88202;113.614;25.01.2020;32;0;0
Henan;Mainland China;33.88202;113.614;26.01.2020;83;0;1
Henan;Mainland China;33.88202;113.614;27.01.2020;128;0;1
Henan;Mainland China;33.88202;113.614;28.01.2020;168;0;1
Henan;Mainland China;33.88202;113.614;29.01.2020;206;1;2
Henan;Mainland China;33.88202;113.614;30.01.2020;278;2;2
Henan;Mainland China;33.88202;113.614;31.01.2020;352;3;2
Henan;Mainland China;33.88202;113.614;01.02.2020;422;3;2
Henan;Mainland China;33.88202;113.614;02.02.2020;493;10;2
Henan;Mainland China;33.88202;113.614;03.02.2020;566;16;2
Henan;Mainland China;33.88202;113.614;04.02.2020;675;27;2
Henan;Mainland China;33.88202;113.614;05.02.2020;764;47;2
Henan;Mainland China;33.88202;113.614;06.02.2020;851;56;2
Henan;Mainland China;33.88202;113.614;07.02.2020;914;86;3
Henan;Mainland China;33.88202;113.614;08.02.2020;981;116;4
Henan;Mainland China;33.88202;113.614;09.02.2020;1033;153;6
Henan;Mainland China;33.88202;113.614;10.02.2020;1073;191;6
Henan;Mainland China;33.88202;113.614;11.02.2020;1105;218;7
Henan;Mainland China;33.88202;113.614;12.02.2020;1135;246;8
Henan;Mainland China;33.88202;113.614;13.02.2020;1169;296;10
Henan;Mainland China;33.88202;113.614;14.02.2020;1184;357;11
Henan;Mainland China;33.88202;113.614;15.02.2020;1212;391;13
Henan;Mainland China;33.88202;113.614;16.02.2020;1231;440;13
Henan;Mainland China;33.88202;113.614;17.02.2020;1246;509;16
Henan;Mainland China;33.88202;113.614;18.02.2020;1257;522;19
Henan;Mainland China;33.88202;113.614;19.02.2020;1262;573;19
Henan;Mainland China;33.88202;113.614;20.02.2020;1265;637;19
Henan;Mainland China;33.88202;113.614;21.02.2020;1267;736;19
Henan;Mainland China;33.88202;113.614;22.02.2020;1270;830;19
Henan;Mainland China;33.88202;113.614;23.02.2020;1271;868;19
Henan;Mainland China;33.88202;113.614;24.02.2020;1271;943;19
Henan;Mainland China;33.88202;113.614;25.02.2020;1271;1002;19
Henan;Mainland China;33.88202;113.614;26.02.2020;1271;1033;19
Henan;Mainland China;33.88202;113.614;27.02.2020;1272;1068;20
Henan;Mainland China;33.88202;113.614;28.02.2020;1272;1112;20
Henan;Mainland China;33.88202;113.614;29.02.2020;1272;1170;21
Henan;Mainland China;33.88202;113.614;01.03.2020;1272;1198;22
Henan;Mainland China;33.88202;113.614;02.03.2020;1272;1205;22
Henan;Mainland China;33.88202;113.614;03.03.2020;1272;1231;22
Henan;Mainland China;33.88202;113.614;04.03.2020;1272;1234;22
Henan;Mainland China;33.88202;113.614;05.03.2020;1272;1239;22
Henan;Mainland China;33.88202;113.614;06.03.2020;1272;1244;22
Henan;Mainland China;33.88202;113.614;07.03.2020;1272;1244;22
Henan;Mainland China;33.88202;113.614;08.03.2020;1272;1247;22
Henan;Mainland China;33.88202;113.614;09.03.2020;1272;1247;22
Hubei;Mainland China;30.9756;112.2707;22.01.2020;444;28;17
Hubei;Mainland China;30.9756;112.2707;23.01.2020;444;28;17
Hubei;Mainland China;30.9756;112.2707;24.01.2020;549;31;24
Hubei;Mainland China;30.9756;112.2707;25.01.2020;761;32;40
Hubei;Mainland China;30.9756;112.2707;26.01.2020;1058;42;52
Hubei;Mainland China;30.9756;112.2707;27.01.2020;1423;45;76
Hubei;Mainland China;30.9756;112.2707;28.01.2020;3554;80;125
Hubei;Mainland China;30.9756;112.2707;29.01.2020;3554;88;125
Hubei;Mainland China;30.9756;112.2707;30.01.2020;4903;90;162
Hubei;Mainland China;30.9756;112.2707;31.01.2020;5806;141;204
Hubei;Mainland China;30.9756;112.2707;01.02.2020;7153;168;249
Hubei;Mainland China;30.9756;112.2707;02.02.2020;11177;295;350
Hubei;Mainland China;30.9756;112.2707;03.02.2020;13522;386;414
Hubei;Mainland China;30.9756;112.2707;04.02.2020;16678;522;479
Hubei;Mainland China;30.9756;112.2707;05.02.2020;19665;633;549
Hubei;Mainland China;30.9756;112.2707;06.02.2020;22112;817;618
Hubei;Mainland China;30.9756;112.2707;07.02.2020;24953;1115;699
Hubei;Mainland China;30.9756;112.2707;08.02.2020;27100;1439;780
Hubei;Mainland China;30.9756;112.2707;09.02.2020;29631;1795;871
Hubei;Mainland China;30.9756;112.2707;10.02.2020;31728;2222;974
Hubei;Mainland China;30.9756;112.2707;11.02.2020;33366;2639;1068
Hubei;Mainland China;30.9756;112.2707;12.02.2020;33366;2686;1068
Hubei;Mainland China;30.9756;112.2707;13.02.2020;48206;3459;1310
Hubei;Mainland China;30.9756;112.2707;14.02.2020;54406;4774;1457
Hubei;Mainland China;30.9756;112.2707;15.02.2020;56249;5623;1596
Hubei;Mainland China;30.9756;112.2707;16.02.2020;58182;6639;1696
Hubei;Mainland China;30.9756;112.2707;17.02.2020;59989;7862;1789
Hubei;Mainland China;30.9756;112.2707;18.02.2020;61682;9128;1921
Hubei;Mainland China;30.9756;112.2707;19.02.2020;62031;10337;2029
Hubei;Mainland China;30.9756;112.2707;20.02.2020;62442;11788;2144
Hubei;Mainland China;30.9756;112.2707;21.02.2020;62662;11881;2144
Hubei;Mainland China;30.9756;112.2707;22.02.2020;64084;15299;2346
Hubei;Mainland China;30.9756;112.2707;23.02.2020;64084;15343;2346
Hubei;Mainland China;30.9756;112.2707;24.02.2020;64287;16748;2495
Hubei;Mainland China;30.9756;112.2707;25.02.2020;64786;18971;2563
Hubei;Mainland China;30.9756;112.2707;26.02.2020;65187;20969;2615
Hubei;Mainland China;30.9756;112.2707;27.02.2020;65596;23383;2641
Hubei;Mainland China;30.9756;112.2707;28.02.2020;65914;26403;2682
Hubei;Mainland China;30.9756;112.2707;29.02.2020;66337;28993;2727
Hubei;Mainland China;30.9756;112.2707;01.03.2020;66907;31536;2761
Hubei;Mainland China;30.9756;112.2707;02.03.2020;67103;33934;2803
Hubei;Mainland China;30.9756;112.2707;03.03.2020;67217;36208;2835
Hubei;Mainland China;30.9756;112.2707;04.03.2020;67332;38557;2871
Hubei;Mainland China;30.9756;112.2707;05.03.2020;67466;40592;2902
Hubei;Mainland China;30.9756;112.2707;06.03.2020;67592;42033;2931
Hubei;Mainland China;30.9756;112.2707;07.03.2020;67666;43500;2959
Hubei;Mainland China;30.9756;112.2707;08.03.2020;67707;45235;2986
Hubei;Mainland China;30.9756;112.2707;09.03.2020;67743;46488;3008
Hunan;Mainland China;27.6104;111.7088;22.01.2020;4;0;0
Hunan;Mainland China;27.6104;111.7088;23.01.2020;9;0;0
Hunan;Mainland China;27.6104;111.7088;24.01.2020;24;0;0
Hunan;Mainland China;27.6104;111.7088;25.01.2020;43;0;0
Hunan;Mainland China;27.6104;111.7088;26.01.2020;69;0;0
Hunan;Mainland China;27.6104;111.7088;27.01.2020;100;0;0
Hunan;Mainland China;27.6104;111.7088;28.01.2020;143;0;0
Hunan;Mainland China;27.6104;111.7088;29.01.2020;221;0;0
Hunan;Mainland China;27.6104;111.7088;30.01.2020;277;2;0
Hunan;Mainland China;27.6104;111.7088;31.01.2020;332;2;0
Hunan;Mainland China;27.6104;111.7088;01.02.2020;389;8;0
Hunan;Mainland China;27.6104;111.7088;02.02.2020;463;16;0
Hunan;Mainland China;27.6104;111.7088;03.02.2020;521;22;0
Hunan;Mainland China;27.6104;111.7088;04.02.2020;593;31;0
Hunan;Mainland China;27.6104;111.7088;05.02.2020;661;54;0
Hunan;Mainland China;27.6104;111.7088;06.02.2020;711;81;0
Hunan;Mainland China;27.6104;111.7088;07.02.2020;772;112;0
Hunan;Mainland China;27.6104;111.7088;08.02.2020;803;156;1
Hunan;Mainland China;27.6104;111.7088;09.02.2020;838;186;1
Hunan;Mainland China;27.6104;111.7088;10.02.2020;879;208;1
Hunan;Mainland China;27.6104;111.7088;11.02.2020;912;247;1
Hunan;Mainland China;27.6104;111.7088;12.02.2020;946;304;2
Hunan;Mainland China;27.6104;111.7088;13.02.2020;968;339;2
Hunan;Mainland China;27.6104;111.7088;14.02.2020;988;364;2
Hunan;Mainland China;27.6104;111.7088;15.02.2020;1001;425;2
Hunan;Mainland China;27.6104;111.7088;16.02.2020;1004;464;3
Hunan;Mainland China;27.6104;111.7088;17.02.2020;1006;498;3
Hunan;Mainland China;27.6104;111.7088;18.02.2020;1007;527;4
Hunan;Mainland China;27.6104;111.7088;19.02.2020;1008;561;4
Hunan;Mainland China;27.6104;111.7088;20.02.2020;1010;634;4
Hunan;Mainland China;27.6104;111.7088;21.02.2020;1011;661;4
Hunan;Mainland China;27.6104;111.7088;22.02.2020;1013;692;4
Hunan;Mainland China;27.6104;111.7088;23.02.2020;1016;714;4
Hunan;Mainland China;27.6104;111.7088;24.02.2020;1016;731;4
Hunan;Mainland China;27.6104;111.7088;25.02.2020;1016;768;4
Hunan;Mainland China;27.6104;111.7088;26.02.2020;1016;783;4
Hunan;Mainland China;27.6104;111.7088;27.02.2020;1017;804;4
Hunan;Mainland China;27.6104;111.7088;28.02.2020;1017;830;4
Hunan;Mainland China;27.6104;111.7088;29.02.2020;1018;846;4
Hunan;Mainland China;27.6104;111.7088;01.03.2020;1018;866;4
Hunan;Mainland China;27.6104;111.7088;02.03.2020;1018;887;4
Hunan;Mainland China;27.6104;111.7088;03.03.2020;1018;906;4
Hunan;Mainland China;27.6104;111.7088;04.03.2020;1018;916;4
Hunan;Mainland China;27.6104;111.7088;05.03.2020;1018;938;4
Hunan;Mainland China;27.6104;111.7088;06.03.2020;1018;955;4
Hunan;Mainland China;27.6104;111.7088;07.03.2020;1018;960;4
Hunan;Mainland China;27.6104;111.7088;08.03.2020;1018;968;4
Hunan;Mainland China;27.6104;111.7088;09.03.2020;1018;979;4
Inner Mongolia;Mainland China;44.0935;113.9448;22.01.2020;0;0;0
Inner Mongolia;Mainland China;44.0935;113.9448;23.01.2020;0;0;0
Inner Mongolia;Mainland China;44.0935;113.9448;24.01.2020;1;0;0
Inner Mongolia;Mainland China;44.0935;113.9448;25.01.2020;7;0;0
Inner Mongolia;Mainland China;44.0935;113.9448;26.01.2020;7;0;0
Inner Mongolia;Mainland China;44.0935;113.9448;27.01.2020;11;0;0
Inner Mongolia;Mainland China;44.0935;113.9448;28.01.2020;15;0;0
Inner Mongolia;Mainland China;44.0935;113.9448;29.01.2020;16;0;0
Inner Mongolia;Mainland China;44.0935;113.9448;30.01.2020;19;0;0
Inner Mongolia;Mainland China;44.0935;113.9448;31.01.2020;20;1;0
Inner Mongolia;Mainland China;44.0935;113.9448;01.02.2020;23;1;0
Inner Mongolia;Mainland China;44.0935;113.9448;02.02.2020;27;1;0
Inner Mongolia;Mainland China;44.0935;113.9448;03.02.2020;34;1;0
Inner Mongolia;Mainland China;44.0935;113.9448;04.02.2020;35;1;0
Inner Mongolia;Mainland China;44.0935;113.9448;05.02.2020;42;3;0
Inner Mongolia;Mainland China;44.0935;113.9448;06.02.2020;46;4;0
Inner Mongolia;Mainland China;44.0935;113.9448;07.02.2020;50;5;0
Inner Mongolia;Mainland China;44.0935;113.9448;08.02.2020;52;5;0
Inner Mongolia;Mainland China;44.0935;113.9448;09.02.2020;54;5;0
Inner Mongolia;Mainland China;44.0935;113.9448;10.02.2020;58;5;0
Inner Mongolia;Mainland China;44.0935;113.9448;11.02.2020;58;5;0
Inner Mongolia;Mainland China;44.0935;113.9448;12.02.2020;60;6;0
Inner Mongolia;Mainland China;44.0935;113.9448;13.02.2020;61;6;0
Inner Mongolia;Mainland China;44.0935;113.9448;14.02.2020;65;6;0
Inner Mongolia;Mainland China;44.0935;113.9448;15.02.2020;68;7;0
Inner Mongolia;Mainland China;44.0935;113.9448;16.02.2020;70;8;0
Inner Mongolia;Mainland China;44.0935;113.9448;17.02.2020;72;8;0
Inner Mongolia;Mainland China;44.0935;113.9448;18.02.2020;73;8;0
Inner Mongolia;Mainland China;44.0935;113.9448;19.02.2020;75;10;0
Inner Mongolia;Mainland China;44.0935;113.9448;20.02.2020;75;16;0
Inner Mongolia;Mainland China;44.0935;113.9448;21.02.2020;75;17;0
Inner Mongolia;Mainland China;44.0935;113.9448;22.02.2020;75;26;0
Inner Mongolia;Mainland China;44.0935;113.9448;23.02.2020;75;27;0
Inner Mongolia;Mainland China;44.0935;113.9448;24.02.2020;75;34;0
Inner Mongolia;Mainland China;44.0935;113.9448;25.02.2020;75;35;0
Inner Mongolia;Mainland China;44.0935;113.9448;26.02.2020;75;38;0
Inner Mongolia;Mainland China;44.0935;113.9448;27.02.2020;75;43;0
Inner Mongolia;Mainland China;44.0935;113.9448;28.02.2020;75;45;0
Inner Mongolia;Mainland China;44.0935;113.9448;29.02.2020;75;49;0
Inner Mongolia;Mainland China;44.0935;113.9448;01.03.2020;75;52;0
Inner Mongolia;Mainland China;44.0935;113.9448;02.03.2020;75;54;0
Inner Mongolia;Mainland China;44.0935;113.9448;03.03.2020;75;59;1
Inner Mongolia;Mainland China;44.0935;113.9448;04.03.2020;75;63;1
Inner Mongolia;Mainland China;44.0935;113.9448;05.03.2020;75;65;1
Inner Mongolia;Mainland China;44.0935;113.9448;06.03.2020;75;65;1
Inner Mongolia;Mainland China;44.0935;113.9448;07.03.2020;75;67;1
Inner Mongolia;Mainland China;44.0935;113.9448;08.03.2020;75;70;1
Inner Mongolia;Mainland China;44.0935;113.9448;09.03.2020;75;70;1
Jiangsu;Mainland China;32.9711;119.455;22.01.2020;1;0;0
Jiangsu;Mainland China;32.9711;119.455;23.01.2020;5;0;0
Jiangsu;Mainland China;32.9711;119.455;24.01.2020;9;0;0
Jiangsu;Mainland China;32.9711;119.455;25.01.2020;18;1;0
Jiangsu;Mainland China;32.9711;119.455;26.01.2020;33;1;0
Jiangsu;Mainland China;32.9711;119.455;27.01.2020;47;1;0
Jiangsu;Mainland China;32.9711;119.455;28.01.2020;70;1;0
Jiangsu;Mainland China;32.9711;119.455;29.01.2020;99;1;0
Jiangsu;Mainland China;32.9711;119.455;30.01.2020;129;1;0
Jiangsu;Mainland China;32.9711;119.455;31.01.2020;168;5;0
Jiangsu;Mainland China;32.9711;119.455;01.02.2020;202;6;0
Jiangsu;Mainland China;32.9711;119.455;02.02.2020;236;7;0
Jiangsu;Mainland China;32.9711;119.455;03.02.2020;271;8;0
